 Charge State log10(Te (eV)) log10(Electron Density (cm-3)) log10(Coefficient) te intervals          48 ne intervals          26 z          17
           1  0.20000000000000001        13.199999999999999       -74.000000000000000     
           1  0.20000000000000001        13.400000000000000       -74.000000000000000     
           1  0.20000000000000001        13.600000000000000       -74.000000000000000     
           1  0.20000000000000001        13.800000000000001       -74.000000000000000     
           1  0.20000000000000001        14.000000000000000       -74.000000000000000     
           1  0.20000000000000001        14.199999999999999       -74.000000000000000     
           1  0.20000000000000001        14.400000000000000       -74.000000000000000     
           1  0.20000000000000001        14.600000000000000       -74.000000000000000     
           1  0.20000000000000001        14.800000000000001       -74.000000000000000     
           1  0.20000000000000001        15.000000000000000       -74.000000000000000     
           1  0.29999999999999999        10.000000000000000       -74.000000000000000     
           1  0.29999999999999999        10.199999999999999       -74.000000000000000     
           1  0.29999999999999999        10.400000000000000       -74.000000000000000     
           1  0.29999999999999999        10.600000000000000       -74.000000000000000     
           1  0.29999999999999999        10.800000000000001       -74.000000000000000     
           1  0.29999999999999999        11.000000000000000       -74.000000000000000     
           1  0.29999999999999999        11.199999999999999       -74.000000000000000     
           1  0.29999999999999999        11.400000000000000       -74.000000000000000     
           1  0.29999999999999999        11.600000000000000       -74.000000000000000     
           1  0.29999999999999999        11.800000000000001       -74.000000000000000     
           1  0.29999999999999999        12.000000000000000       -74.000000000000000     
           1  0.29999999999999999        12.199999999999999       -74.000000000000000     
           1  0.29999999999999999        12.400000000000000       -74.000000000000000     
           1  0.29999999999999999        12.600000000000000       -74.000000000000000     
           1  0.29999999999999999        12.800000000000001       -74.000000000000000     
           1  0.29999999999999999        13.000000000000000       -74.000000000000000     
           1  0.29999999999999999        13.199999999999999       -74.000000000000000     
           1  0.29999999999999999        13.400000000000000       -74.000000000000000     
           1  0.29999999999999999        13.600000000000000       -74.000000000000000     
           1  0.29999999999999999        13.800000000000001       -74.000000000000000     
           1  0.29999999999999999        14.000000000000000       -74.000000000000000     
           1  0.29999999999999999        14.199999999999999       -74.000000000000000     
           1  0.29999999999999999        14.400000000000000       -74.000000000000000     
           1  0.29999999999999999        14.600000000000000       -74.000000000000000     
           1  0.29999999999999999        14.800000000000001       -74.000000000000000     
           1  0.29999999999999999        15.000000000000000       -74.000000000000000     
           1  0.40000000000000002        10.000000000000000       -74.000000000000000     
           1  0.40000000000000002        10.199999999999999       -74.000000000000000     
           1  0.40000000000000002        10.400000000000000       -74.000000000000000     
           1  0.40000000000000002        10.600000000000000       -74.000000000000000     
           1  0.40000000000000002        10.800000000000001       -74.000000000000000     
           1  0.40000000000000002        11.000000000000000       -74.000000000000000     
           1  0.40000000000000002        11.199999999999999       -74.000000000000000     
           1  0.40000000000000002        11.400000000000000       -74.000000000000000     
           1  0.40000000000000002        11.600000000000000       -74.000000000000000     
           1  0.40000000000000002        11.800000000000001       -74.000000000000000     
           1  0.40000000000000002        12.000000000000000       -74.000000000000000     
           1  0.40000000000000002        12.199999999999999       -74.000000000000000     
           1  0.40000000000000002        12.400000000000000       -74.000000000000000     
           1  0.40000000000000002        12.600000000000000       -74.000000000000000     
           1  0.40000000000000002        12.800000000000001       -74.000000000000000     
           1  0.40000000000000002        13.000000000000000       -74.000000000000000     
           1  0.40000000000000002        13.199999999999999       -74.000000000000000     
           1  0.40000000000000002        13.400000000000000       -74.000000000000000     
           1  0.40000000000000002        13.600000000000000       -74.000000000000000     
           1  0.40000000000000002        13.800000000000001       -74.000000000000000     
           1  0.40000000000000002        14.000000000000000       -74.000000000000000     
           1  0.40000000000000002        14.199999999999999       -74.000000000000000     
           1  0.40000000000000002        14.400000000000000       -74.000000000000000     
           1  0.40000000000000002        14.600000000000000       -74.000000000000000     
           1  0.40000000000000002        14.800000000000001       -74.000000000000000     
           1  0.40000000000000002        15.000000000000000       -74.000000000000000     
           1  0.50000000000000000        10.000000000000000       -74.000000000000000     
           1  0.50000000000000000        10.199999999999999       -74.000000000000000     
           1  0.50000000000000000        10.400000000000000       -74.000000000000000     
           1  0.50000000000000000        10.600000000000000       -74.000000000000000     
           1  0.50000000000000000        10.800000000000001       -74.000000000000000     
           1  0.50000000000000000        11.000000000000000       -74.000000000000000     
           1  0.50000000000000000        11.199999999999999       -74.000000000000000     
           1  0.50000000000000000        11.400000000000000       -74.000000000000000     
           1  0.50000000000000000        11.600000000000000       -74.000000000000000     
           1  0.50000000000000000        11.800000000000001       -74.000000000000000     
           1  0.50000000000000000        12.000000000000000       -74.000000000000000     
           1  0.50000000000000000        12.199999999999999       -74.000000000000000     
           1  0.50000000000000000        12.400000000000000       -74.000000000000000     
           1  0.50000000000000000        12.600000000000000       -74.000000000000000     
           1  0.50000000000000000        12.800000000000001       -74.000000000000000     
           1  0.50000000000000000        13.000000000000000       -74.000000000000000     
           1  0.50000000000000000        13.199999999999999       -74.000000000000000     
           1  0.50000000000000000        13.400000000000000       -74.000000000000000     
           1  0.50000000000000000        13.600000000000000       -74.000000000000000     
           1  0.50000000000000000        13.800000000000001       -74.000000000000000     
           1  0.50000000000000000        14.000000000000000       -74.000000000000000     
           1  0.50000000000000000        14.199999999999999       -74.000000000000000     
           1  0.50000000000000000        14.400000000000000       -74.000000000000000     
           1  0.50000000000000000        14.600000000000000       -74.000000000000000     
           1  0.50000000000000000        14.800000000000001       -74.000000000000000     
           1  0.50000000000000000        15.000000000000000       -74.000000000000000     
           1  0.59999999999999998        10.000000000000000       -74.000000000000000     
           1  0.59999999999999998        10.199999999999999       -74.000000000000000     
           1  0.59999999999999998        10.400000000000000       -74.000000000000000     
           1  0.59999999999999998        10.600000000000000       -74.000000000000000     
           1  0.59999999999999998        10.800000000000001       -74.000000000000000     
           1  0.59999999999999998        11.000000000000000       -74.000000000000000     
           1  0.59999999999999998        11.199999999999999       -74.000000000000000     
           1  0.59999999999999998        11.400000000000000       -74.000000000000000     
           1  0.59999999999999998        11.600000000000000       -74.000000000000000     
           1  0.59999999999999998        11.800000000000001       -74.000000000000000     
           1  0.59999999999999998        12.000000000000000       -74.000000000000000     
           1  0.59999999999999998        12.199999999999999       -74.000000000000000     
           1  0.59999999999999998        12.400000000000000       -74.000000000000000     
           1  0.59999999999999998        12.600000000000000       -74.000000000000000     
           1  0.59999999999999998        12.800000000000001       -74.000000000000000     
           1  0.59999999999999998        13.000000000000000       -74.000000000000000     
           1  0.59999999999999998        13.199999999999999       -74.000000000000000     
           1  0.59999999999999998        13.400000000000000       -74.000000000000000     
           1  0.59999999999999998        13.600000000000000       -74.000000000000000     
           1  0.59999999999999998        13.800000000000001       -74.000000000000000     
           1  0.59999999999999998        14.000000000000000       -74.000000000000000     
           1  0.59999999999999998        14.199999999999999       -74.000000000000000     
           1  0.59999999999999998        14.400000000000000       -74.000000000000000     
           1  0.59999999999999998        14.600000000000000       -74.000000000000000     
           1  0.59999999999999998        14.800000000000001       -74.000000000000000     
           1  0.59999999999999998        15.000000000000000       -74.000000000000000     
           1  0.69999999999999996        10.000000000000000       -74.000000000000000     
           1  0.69999999999999996        10.199999999999999       -74.000000000000000     
           1  0.69999999999999996        10.400000000000000       -74.000000000000000     
           1  0.69999999999999996        10.600000000000000       -74.000000000000000     
           1  0.69999999999999996        10.800000000000001       -74.000000000000000     
           1  0.69999999999999996        11.000000000000000       -74.000000000000000     
           1  0.69999999999999996        11.199999999999999       -74.000000000000000     
           1  0.69999999999999996        11.400000000000000       -74.000000000000000     
           1  0.69999999999999996        11.600000000000000       -74.000000000000000     
           1  0.69999999999999996        11.800000000000001       -74.000000000000000     
           1  0.69999999999999996        12.000000000000000       -74.000000000000000     
           1  0.69999999999999996        12.199999999999999       -74.000000000000000     
           1  0.69999999999999996        12.400000000000000       -74.000000000000000     
           1  0.69999999999999996        12.600000000000000       -74.000000000000000     
           1  0.69999999999999996        12.800000000000001       -74.000000000000000     
           1  0.69999999999999996        13.000000000000000       -74.000000000000000     
           1  0.69999999999999996        13.199999999999999       -74.000000000000000     
           1  0.69999999999999996        13.400000000000000       -74.000000000000000     
           1  0.69999999999999996        13.600000000000000       -74.000000000000000     
           1  0.69999999999999996        13.800000000000001       -74.000000000000000     
           1  0.69999999999999996        14.000000000000000       -74.000000000000000     
           1  0.69999999999999996        14.199999999999999       -74.000000000000000     
           1  0.69999999999999996        14.400000000000000       -74.000000000000000     
           1  0.69999999999999996        14.600000000000000       -74.000000000000000     
           1  0.69999999999999996        14.800000000000001       -74.000000000000000     
           1  0.69999999999999996        15.000000000000000       -74.000000000000000     
           1  0.80000000000000004        10.000000000000000       -74.000000000000000     
           1  0.80000000000000004        10.199999999999999       -74.000000000000000     
           1  0.80000000000000004        10.400000000000000       -74.000000000000000     
           1  0.80000000000000004        10.600000000000000       -74.000000000000000     
           1  0.80000000000000004        10.800000000000001       -74.000000000000000     
           1  0.80000000000000004        11.000000000000000       -74.000000000000000     
           1  0.80000000000000004        11.199999999999999       -74.000000000000000     
           1  0.80000000000000004        11.400000000000000       -74.000000000000000     
           1  0.80000000000000004        11.600000000000000       -74.000000000000000     
           1  0.80000000000000004        11.800000000000001       -74.000000000000000     
           1  0.80000000000000004        12.000000000000000       -74.000000000000000     
           1  0.80000000000000004        12.199999999999999       -74.000000000000000     
           1  0.80000000000000004        12.400000000000000       -74.000000000000000     
           1  0.80000000000000004        12.600000000000000       -74.000000000000000     
           1  0.80000000000000004        12.800000000000001       -74.000000000000000     
           1  0.80000000000000004        13.000000000000000       -74.000000000000000     
           1  0.80000000000000004        13.199999999999999       -74.000000000000000     
           1  0.80000000000000004        13.400000000000000       -74.000000000000000     
           1  0.80000000000000004        13.600000000000000       -74.000000000000000     
           1  0.80000000000000004        13.800000000000001       -74.000000000000000     
           1  0.80000000000000004        14.000000000000000       -74.000000000000000     
           1  0.80000000000000004        14.199999999999999       -74.000000000000000     
           1  0.80000000000000004        14.400000000000000       -74.000000000000000     
           1  0.80000000000000004        14.600000000000000       -74.000000000000000     
           1  0.80000000000000004        14.800000000000001       -74.000000000000000     
           1  0.80000000000000004        15.000000000000000       -74.000000000000000     
           1  0.90000000000000002        10.000000000000000       -74.000000000000000     
           1  0.90000000000000002        10.199999999999999       -74.000000000000000     
           1  0.90000000000000002        10.400000000000000       -74.000000000000000     
           1  0.90000000000000002        10.600000000000000       -74.000000000000000     
           1  0.90000000000000002        10.800000000000001       -74.000000000000000     
           1  0.90000000000000002        11.000000000000000       -74.000000000000000     
           1  0.90000000000000002        11.199999999999999       -74.000000000000000     
           1  0.90000000000000002        11.400000000000000       -74.000000000000000     
           1  0.90000000000000002        11.600000000000000       -74.000000000000000     
           1  0.90000000000000002        11.800000000000001       -74.000000000000000     
           1  0.90000000000000002        12.000000000000000       -74.000000000000000     
           1  0.90000000000000002        12.199999999999999       -74.000000000000000     
           1  0.90000000000000002        12.400000000000000       -74.000000000000000     
           1  0.90000000000000002        12.600000000000000       -74.000000000000000     
           1  0.90000000000000002        12.800000000000001       -74.000000000000000     
           1  0.90000000000000002        13.000000000000000       -74.000000000000000     
           1  0.90000000000000002        13.199999999999999       -74.000000000000000     
           1  0.90000000000000002        13.400000000000000       -74.000000000000000     
           1  0.90000000000000002        13.600000000000000       -74.000000000000000     
           1  0.90000000000000002        13.800000000000001       -74.000000000000000     
           1  0.90000000000000002        14.000000000000000       -74.000000000000000     
           1  0.90000000000000002        14.199999999999999       -74.000000000000000     
           1  0.90000000000000002        14.400000000000000       -74.000000000000000     
           1  0.90000000000000002        14.600000000000000       -74.000000000000000     
           1  0.90000000000000002        14.800000000000001       -74.000000000000000     
           1  0.90000000000000002        15.000000000000000       -74.000000000000000     
           1   1.0000000000000000        10.000000000000000       -74.000000000000000     
           1   1.0000000000000000        10.199999999999999       -74.000000000000000     
           1   1.0000000000000000        10.400000000000000       -74.000000000000000     
           1   1.0000000000000000        10.600000000000000       -74.000000000000000     
           1   1.0000000000000000        10.800000000000001       -74.000000000000000     
           1   1.0000000000000000        11.000000000000000       -74.000000000000000     
           1   1.0000000000000000        11.199999999999999       -74.000000000000000     
           1   1.0000000000000000        11.400000000000000       -74.000000000000000     
           1   1.0000000000000000        11.600000000000000       -74.000000000000000     
           1   1.0000000000000000        11.800000000000001       -74.000000000000000     
           1   1.0000000000000000        12.000000000000000       -74.000000000000000     
           1   1.0000000000000000        12.199999999999999       -74.000000000000000     
           1   1.0000000000000000        12.400000000000000       -74.000000000000000     
           1   1.0000000000000000        12.600000000000000       -74.000000000000000     
           1   1.0000000000000000        12.800000000000001       -74.000000000000000     
           1   1.0000000000000000        13.000000000000000       -74.000000000000000     
           1   1.0000000000000000        13.199999999999999       -74.000000000000000     
           1   1.0000000000000000        13.400000000000000       -74.000000000000000     
           1   1.0000000000000000        13.600000000000000       -74.000000000000000     
           1   1.0000000000000000        13.800000000000001       -74.000000000000000     
           1   1.0000000000000000        14.000000000000000       -74.000000000000000     
           1   1.0000000000000000        14.199999999999999       -74.000000000000000     
           1   1.0000000000000000        14.400000000000000       -74.000000000000000     
           1   1.0000000000000000        14.600000000000000       -74.000000000000000     
           1   1.0000000000000000        14.800000000000001       -74.000000000000000     
           1   1.0000000000000000        15.000000000000000       -74.000000000000000     
           1   1.1000000000000001        10.000000000000000       -74.000000000000000     
           1   1.1000000000000001        10.199999999999999       -74.000000000000000     
           1   1.1000000000000001        10.400000000000000       -74.000000000000000     
           1   1.1000000000000001        10.600000000000000       -74.000000000000000     
           1   1.1000000000000001        10.800000000000001       -74.000000000000000     
           1   1.1000000000000001        11.000000000000000       -74.000000000000000     
           1   1.1000000000000001        11.199999999999999       -74.000000000000000     
           1   1.1000000000000001        11.400000000000000       -74.000000000000000     
           1   1.1000000000000001        11.600000000000000       -74.000000000000000     
           1   1.1000000000000001        11.800000000000001       -74.000000000000000     
           1   1.1000000000000001        12.000000000000000       -74.000000000000000     
           1   1.1000000000000001        12.199999999999999       -74.000000000000000     
           1   1.1000000000000001        12.400000000000000       -74.000000000000000     
           1   1.1000000000000001        12.600000000000000       -74.000000000000000     
           1   1.1000000000000001        12.800000000000001       -74.000000000000000     
           1   1.1000000000000001        13.000000000000000       -74.000000000000000     
           1   1.1000000000000001        13.199999999999999       -74.000000000000000     
           1   1.1000000000000001        13.400000000000000       -74.000000000000000     
           1   1.1000000000000001        13.600000000000000       -74.000000000000000     
           1   1.1000000000000001        13.800000000000001       -74.000000000000000     
           1   1.1000000000000001        14.000000000000000       -74.000000000000000     
           1   1.1000000000000001        14.199999999999999       -74.000000000000000     
           1   1.1000000000000001        14.400000000000000       -74.000000000000000     
           1   1.1000000000000001        14.600000000000000       -74.000000000000000     
           1   1.1000000000000001        14.800000000000001       -74.000000000000000     
           1   1.1000000000000001        15.000000000000000       -74.000000000000000     
           1   1.2000000000000000        10.000000000000000       -74.000000000000000     
           1   1.2000000000000000        10.199999999999999       -74.000000000000000     
           1   1.2000000000000000        10.400000000000000       -74.000000000000000     
           1   1.2000000000000000        10.600000000000000       -74.000000000000000     
           1   1.2000000000000000        10.800000000000001       -74.000000000000000     
           1   1.2000000000000000        11.000000000000000       -74.000000000000000     
           1   1.2000000000000000        11.199999999999999       -74.000000000000000     
           1   1.2000000000000000        11.400000000000000       -74.000000000000000     
           1   1.2000000000000000        11.600000000000000       -74.000000000000000     
           1   1.2000000000000000        11.800000000000001       -74.000000000000000     
           1   1.2000000000000000        12.000000000000000       -74.000000000000000     
           1   1.2000000000000000        12.199999999999999       -74.000000000000000     
           1   1.2000000000000000        12.400000000000000       -74.000000000000000     
           1   1.2000000000000000        12.600000000000000       -74.000000000000000     
           1   1.2000000000000000        12.800000000000001       -74.000000000000000     
           1   1.2000000000000000        13.000000000000000       -74.000000000000000     
           1   1.2000000000000000        13.199999999999999       -74.000000000000000     
           1   1.2000000000000000        13.400000000000000       -74.000000000000000     
           1   1.2000000000000000        13.600000000000000       -74.000000000000000     
           1   1.2000000000000000        13.800000000000001       -74.000000000000000     
           1   1.2000000000000000        14.000000000000000       -74.000000000000000     
           1   1.2000000000000000        14.199999999999999       -74.000000000000000     
           1   1.2000000000000000        14.400000000000000       -74.000000000000000     
           1   1.2000000000000000        14.600000000000000       -74.000000000000000     
           1   1.2000000000000000        14.800000000000001       -74.000000000000000     
           1   1.2000000000000000        15.000000000000000       -74.000000000000000     
           1   1.3000000000000000        10.000000000000000       -74.000000000000000     
           1   1.3000000000000000        10.199999999999999       -74.000000000000000     
           1   1.3000000000000000        10.400000000000000       -74.000000000000000     
           1   1.3000000000000000        10.600000000000000       -74.000000000000000     
           1   1.3000000000000000        10.800000000000001       -74.000000000000000     
           1   1.3000000000000000        11.000000000000000       -74.000000000000000     
           1   1.3000000000000000        11.199999999999999       -74.000000000000000     
           1   1.3000000000000000        11.400000000000000       -74.000000000000000     
           1   1.3000000000000000        11.600000000000000       -74.000000000000000     
           1   1.3000000000000000        11.800000000000001       -74.000000000000000     
           1   1.3000000000000000        12.000000000000000       -74.000000000000000     
           1   1.3000000000000000        12.199999999999999       -74.000000000000000     
           1   1.3000000000000000        12.400000000000000       -74.000000000000000     
           1   1.3000000000000000        12.600000000000000       -74.000000000000000     
           1   1.3000000000000000        12.800000000000001       -74.000000000000000     
           1   1.3000000000000000        13.000000000000000       -74.000000000000000     
           1   1.3000000000000000        13.199999999999999       -74.000000000000000     
           1   1.3000000000000000        13.400000000000000       -74.000000000000000     
           1   1.3000000000000000        13.600000000000000       -74.000000000000000     
           1   1.3000000000000000        13.800000000000001       -74.000000000000000     
           1   1.3000000000000000        14.000000000000000       -74.000000000000000     
           1   1.3000000000000000        14.199999999999999       -74.000000000000000     
           1   1.3000000000000000        14.400000000000000       -74.000000000000000     
           1   1.3000000000000000        14.600000000000000       -74.000000000000000     
           1   1.3000000000000000        14.800000000000001       -74.000000000000000     
           1   1.3000000000000000        15.000000000000000       -74.000000000000000     
           1   1.3999999999999999        10.000000000000000       -74.000000000000000     
           1   1.3999999999999999        10.199999999999999       -74.000000000000000     
           1   1.3999999999999999        10.400000000000000       -74.000000000000000     
           1   1.3999999999999999        10.600000000000000       -74.000000000000000     
           1   1.3999999999999999        10.800000000000001       -74.000000000000000     
           1   1.3999999999999999        11.000000000000000       -74.000000000000000     
           1   1.3999999999999999        11.199999999999999       -74.000000000000000     
           1   1.3999999999999999        11.400000000000000       -74.000000000000000     
           1   1.3999999999999999        11.600000000000000       -74.000000000000000     
           1   1.3999999999999999        11.800000000000001       -74.000000000000000     
           1   1.3999999999999999        12.000000000000000       -74.000000000000000     
           1   1.3999999999999999        12.199999999999999       -74.000000000000000     
           1   1.3999999999999999        12.400000000000000       -74.000000000000000     
           1   1.3999999999999999        12.600000000000000       -74.000000000000000     
           1   1.3999999999999999        12.800000000000001       -74.000000000000000     
           1   1.3999999999999999        13.000000000000000       -74.000000000000000     
           1   1.3999999999999999        13.199999999999999       -74.000000000000000     
           1   1.3999999999999999        13.400000000000000       -74.000000000000000     
           1   1.3999999999999999        13.600000000000000       -74.000000000000000     
           1   1.3999999999999999        13.800000000000001       -74.000000000000000     
           1   1.3999999999999999        14.000000000000000       -74.000000000000000     
           1   1.3999999999999999        14.199999999999999       -74.000000000000000     
           1   1.3999999999999999        14.400000000000000       -74.000000000000000     
           1   1.3999999999999999        14.600000000000000       -74.000000000000000     
           1   1.3999999999999999        14.800000000000001       -74.000000000000000     
           1   1.3999999999999999        15.000000000000000       -74.000000000000000     
           1   1.5000000000000000        10.000000000000000       -74.000000000000000     
           1   1.5000000000000000        10.199999999999999       -74.000000000000000     
           1   1.5000000000000000        10.400000000000000       -74.000000000000000     
           1   1.5000000000000000        10.600000000000000       -74.000000000000000     
           1   1.5000000000000000        10.800000000000001       -74.000000000000000     
           1   1.5000000000000000        11.000000000000000       -74.000000000000000     
           1   1.5000000000000000        11.199999999999999       -74.000000000000000     
           1   1.5000000000000000        11.400000000000000       -74.000000000000000     
           1   1.5000000000000000        11.600000000000000       -74.000000000000000     
           1   1.5000000000000000        11.800000000000001       -74.000000000000000     
           1   1.5000000000000000        12.000000000000000       -74.000000000000000     
           1   1.5000000000000000        12.199999999999999       -74.000000000000000     
           1   1.5000000000000000        12.400000000000000       -74.000000000000000     
           1   1.5000000000000000        12.600000000000000       -74.000000000000000     
           1   1.5000000000000000        12.800000000000001       -74.000000000000000     
           1   1.5000000000000000        13.000000000000000       -74.000000000000000     
           1   1.5000000000000000        13.199999999999999       -74.000000000000000     
           1   1.5000000000000000        13.400000000000000       -74.000000000000000     
           1   1.5000000000000000        13.600000000000000       -74.000000000000000     
           1   1.5000000000000000        13.800000000000001       -74.000000000000000     
           1   1.5000000000000000        14.000000000000000       -74.000000000000000     
           1   1.5000000000000000        14.199999999999999       -74.000000000000000     
           1   1.5000000000000000        14.400000000000000       -74.000000000000000     
           1   1.5000000000000000        14.600000000000000       -74.000000000000000     
           1   1.5000000000000000        14.800000000000001       -74.000000000000000     
           1   1.5000000000000000        15.000000000000000       -74.000000000000000     
           1   1.6000000000000001        10.000000000000000       -74.000000000000000     
           1   1.6000000000000001        10.199999999999999       -74.000000000000000     
           1   1.6000000000000001        10.400000000000000       -74.000000000000000     
           1   1.6000000000000001        10.600000000000000       -74.000000000000000     
           1   1.6000000000000001        10.800000000000001       -74.000000000000000     
           1   1.6000000000000001        11.000000000000000       -74.000000000000000     
           1   1.6000000000000001        11.199999999999999       -74.000000000000000     
           1   1.6000000000000001        11.400000000000000       -74.000000000000000     
           1   1.6000000000000001        11.600000000000000       -74.000000000000000     
           1   1.6000000000000001        11.800000000000001       -74.000000000000000     
           1   1.6000000000000001        12.000000000000000       -74.000000000000000     
           1   1.6000000000000001        12.199999999999999       -74.000000000000000     
           1   1.6000000000000001        12.400000000000000       -74.000000000000000     
           1   1.6000000000000001        12.600000000000000       -74.000000000000000     
           1   1.6000000000000001        12.800000000000001       -74.000000000000000     
           1   1.6000000000000001        13.000000000000000       -74.000000000000000     
           1   1.6000000000000001        13.199999999999999       -74.000000000000000     
           1   1.6000000000000001        13.400000000000000       -74.000000000000000     
           1   1.6000000000000001        13.600000000000000       -74.000000000000000     
           1   1.6000000000000001        13.800000000000001       -74.000000000000000     
           1   1.6000000000000001        14.000000000000000       -74.000000000000000     
           1   1.6000000000000001        14.199999999999999       -74.000000000000000     
           1   1.6000000000000001        14.400000000000000       -74.000000000000000     
           1   1.6000000000000001        14.600000000000000       -74.000000000000000     
           1   1.6000000000000001        14.800000000000001       -74.000000000000000     
           1   1.6000000000000001        15.000000000000000       -74.000000000000000     
           1   1.7000000000000000        10.000000000000000       -74.000000000000000     
           1   1.7000000000000000        10.199999999999999       -74.000000000000000     
           1   1.7000000000000000        10.400000000000000       -74.000000000000000     
           1   1.7000000000000000        10.600000000000000       -74.000000000000000     
           1   1.7000000000000000        10.800000000000001       -74.000000000000000     
           1   1.7000000000000000        11.000000000000000       -74.000000000000000     
           1   1.7000000000000000        11.199999999999999       -74.000000000000000     
           1   1.7000000000000000        11.400000000000000       -74.000000000000000     
           1   1.7000000000000000        11.600000000000000       -74.000000000000000     
           1   1.7000000000000000        11.800000000000001       -74.000000000000000     
           1   1.7000000000000000        12.000000000000000       -74.000000000000000     
           1   1.7000000000000000        12.199999999999999       -74.000000000000000     
           1   1.7000000000000000        12.400000000000000       -74.000000000000000     
           1   1.7000000000000000        12.600000000000000       -74.000000000000000     
           1   1.7000000000000000        12.800000000000001       -74.000000000000000     
           1   1.7000000000000000        13.000000000000000       -74.000000000000000     
           1   1.7000000000000000        13.199999999999999       -74.000000000000000     
           1   1.7000000000000000        13.400000000000000       -74.000000000000000     
           1   1.7000000000000000        13.600000000000000       -74.000000000000000     
           1   1.7000000000000000        13.800000000000001       -74.000000000000000     
